material_id,formula,space_group,nsites,count_unique_TM,count_TM,count_unique_C,count_C,consensus_formula,ab_angle(degree),caxis
mp-1030331,Te8Mo3W,P3m1,12,2,4,1,8,Mo3WTe8,119.9999896615899,40.077225
mp-1030335,Te4MoW,P3m1,12,2,2,1,4,MoWTe4,119.99999128095993,40.112638
mp-1030393,TeMoSe,P-3m1,12,1,1,2,2,MoSeTe,120.0000055867668,39.03685
mp-1030504,MoW3Se8,P3m1,12,2,4,1,8,MoW3Se8,119.99999271494941,37.870512
mp-1030565,MoWSe4,P3m1,12,2,2,1,4,MoWSe4,120.00001947253755,37.846314
mp-1030732,TeMoSe,P3m1,12,1,1,2,2,MoSeTe,119.99999905379765,39.052192
mp-10386,Sm3CrSe6,Pnnm,40,2,4,1,6,CrSm3Se6,90.0,16.925314
mp-10445,Sc6FeTe2,P-62m,9,2,7,1,2,FeSc6Te2,119.99999406983238,3.805679
mp-10446,Sc6NiTe2,P-62m,9,2,7,1,2,NiSc6Te2,119.99999973942656,3.738233
mp-10516,Dy6FeTe2,P-62m,9,2,7,1,2,Dy6FeTe2,119.99999792025918,3.975006
mp-1077563,CoTeMo,Pmmn,6,2,2,1,1,CoMoTe,90.0,5.883992
mp-1077939,Cr(Te2Rh)2,C2/m,7,2,2,1,2,CrRhTe2,90.0,-6.003291
mp-1077944,HgPd5Se,P4/mmm,7,2,6,1,1,HgPd5Se,90.0,7.172207
mp-1078104,Fe2CoSe4,C2/m,7,2,3,1,4,CoFe2Se4,90.0,-5.420441
mp-1078113,V(FeSe2)2,C2/m,7,2,2,1,2,FeVSe2,90.0,-5.544338
mp-1078160,Cr2CoSe4,C2/m,7,2,3,1,4,CoCr2Se4,90.0,-5.572277
mp-1079253,Tb6CoTe2,P-62m,9,2,7,1,2,CoTb6Te2,119.9999969752672,3.93671
mp-1079533,CrCd3Te4,P-43m,8,2,4,1,4,Cd3CrTe4,90.0,6.537841
mp-1079700,Dy6CoTe2,P-62m,9,2,7,1,2,CoDy6Te2,120.00000227223823,3.891224
mp-1087545,Zn3CrTe4,P-43m,8,2,4,1,4,CrZn3Te4,90.0,6.204317
mp-1095026,DyAgSe2,I4_1md,8,2,2,1,2,AgDySe2,90.0,12.493519
mp-1095028,Zn3CrSe4,P-43m,8,2,4,1,4,CrZn3Se4,90.0,5.763504
mp-1097020,HfTe3Se8,P-1,24,1,1,2,11,HfSe8Te3,102.40308060999152,12.929247
mp-1097028,GdAgSe2,P-3m1,4,2,2,1,2,AgGdSe2,120.00000570139458,6.725426
mp-1100405,ScTeRh,F-43m,3,2,2,1,1,RhScTe,90.0,6.32006
mp-1100412,TiTeRu,F-43m,3,2,2,1,1,RuTiTe,90.0,6.138982
mp-1100422,VTeRu,F-43m,3,2,2,1,1,RuVTe,90.0,6.07678
mp-1100887,Y7(CuTe4)3,P1,22,2,8,1,4,CuY7Te4,119.93988167796178,-14.074611
mp-1101139,Th2CuTe6,Pm,9,2,3,1,6,CuTh2Te6,90.0,-10.402171
mp-1101606,YAgSe2,I4_1/amd,8,2,2,1,2,AgYSe2,90.0,12.299295
mp-1102023,HgPt2Se3,P-3m1,12,2,3,1,3,HgPt2Se3,120.00000940285933,5.504489
mp-1102966,UTeSe,Pnma,12,1,1,2,2,USeTe,90.0,9.244822
mp-1103546,Mn2ZnSe4,Fd-3m,14,2,3,1,4,Mn2ZnSe4,90.0,10.702532
mp-1103642,Ag(Mo3Se4)2,R-3,15,2,4,1,4,AgMo3Se4,119.9999989070592,11.371267
mp-1103848,Y(Mo3Se4)2,R-3,15,2,4,1,4,Mo3YSe4,120.00000042865065,11.906036
mp-1104014,Mn2ZnTe4,Fd-3m,14,2,3,1,4,Mn2ZnTe4,90.0,11.540849
mp-1104114,Eu(Mo3Se4)2,R-3,15,2,4,1,4,EuMo3Se4,119.99999782311227,12.14671
mp-1104125,Y2CdSe4,Fd-3m,14,2,3,1,4,CdY2Se4,90.0,11.83264
mp-1104138,Dy(Mo3Se4)2,R-3,15,2,4,1,4,DyMo3Se4,120.00000489953618,11.889128
mp-1104166,Sc2CdSe4,Fd-3m,14,2,3,1,4,CdSc2Se4,90.0,11.37369
mp-1104216,Pu(Mo3Se4)2,R-3,15,2,4,1,4,Mo3PuSe4,120.0000045894936,12.023663
mp-1104266,Np(Mo3Se4)2,R-3,15,2,4,1,4,Mo3NpSe4,119.99999525813502,11.935308
mp-1104333,Ti(Mo3Se4)2,R-3,15,2,4,1,4,Mo3TiSe4,90.87385067652359,6.672168
mp-1104522,Tb(Mo3Se4)2,R-3,15,2,4,1,4,Mo3TbSe4,120.00000406605605,11.91783
mp-1104529,Fe(Mo3Se4)2,R-3,15,2,4,1,4,FeMo3Se4,92.32424745742787,6.726478
mp-1104560,Dy2CdTe4,Fd-3m,14,2,3,1,4,CdDy2Te4,90.0,12.641314
mp-1105933,LaCrSe3,Pnma,20,2,2,1,3,CrLaSe3,90.0,13.840505
mp-1106185,UCrSe3,Pnma,20,2,2,1,3,CrUSe3,90.0,9.268281
mp-1106192,EuZrSe3,Pnma,20,2,2,1,3,EuZrSe3,90.0,14.46718
mp-1120716,CdHg3Te4,P-43m,8,2,4,1,4,CdHg3Te4,90.0,6.661426
mp-1120810,Dy2Te3Se,Cc,12,1,2,2,4,Dy2SeTe3,90.0,-8.660593
mp-1173033,Nb3IrSe8,C2/c,24,2,4,1,8,IrNb3Se8,90.0,-13.62116
mp-1173299,Sm2EuSe4,I-42d,14,2,3,1,4,EuSm2Se4,90.0,8.901859
mp-11754,Sc6Te2Os,P-62m,9,2,7,1,2,OsSc6Te2,120.00000522593048,3.884439
mp-11778,ThMnSe3,Cmcm,10,2,2,1,3,MnThSe3,90.0,9.370087
mp-11790,LaCuSe2,P2_1/c,16,2,2,1,2,CuLaSe2,90.0,-7.212278
mp-11793,SmCuSe2,P2_1/c,16,2,2,1,2,CuSmSe2,90.0,-7.128328
mp-1181462,DyAgSe2,P2_12_12_1,16,2,2,1,2,AgDySe2,90.0,13.855375
mp-1181717,CoTeMo,P4/nmm,6,2,2,1,1,CoMoTe,90.0,5.550076
mp-1183055,AcHgTe2,Fm-3m,4,2,2,1,2,AcHgTe2,90.0,8.032333
mp-1186414,PaHgTe2,Fm-3m,4,2,2,1,2,HgPaTe2,90.0,7.649647
mp-1186417,PaTe2Pd,Fm-3m,4,2,2,1,2,PaPdTe2,90.0,7.302307
mp-1188256,UNiSe3,Pnma,20,2,2,1,3,NiUSe3,90.0,8.8402
mp-1188354,Ta3VSe6,P6_322,20,2,4,1,6,Ta3VSe6,90.0,-12.798071
mp-1188559,YAgSe2,P2_12_12_1,16,2,2,1,2,AgYSe2,90.0,13.866074
mp-1188620,Nb3NiSe6,P6_322,20,2,4,1,6,Nb3NiSe6,120.00000973846525,12.52962
mp-1188676,U2FeSe5,C2/c,16,2,3,1,5,FeU2Se5,90.0,-7.278093
mp-1188731,ThCrSe3,Pnma,20,2,2,1,3,CrThSe3,90.0,9.376909
mp-1189932,Mn(NbSe2)3,P6_322,20,2,2,1,2,MnNbSe2,119.99999443706541,12.255249
mp-1190037,Nb3FeSe6,P6_322,20,2,4,1,6,FeNb3Se6,120.00000694615733,12.640235
mp-1190784,TaTe4Os,Pmn2_1,24,2,2,1,4,OsTaTe4,90.0,13.757012
mp-1190788,TaTe4Rh,Pmn2_1,24,2,2,1,4,RhTaTe4,90.0,13.569759
mp-1191708,TaTe4Ru,Pmn2_1,24,2,2,1,4,RuTaTe4,90.0,13.636003
mp-1192146,NbTe4Os,Pmn2_1,24,2,2,1,4,NbOsTe4,90.0,13.657905
mp-1192620,U8VSe17,C2/m,26,2,9,1,17,U8VSe17,90.0,-10.546169
mp-1192621,U8TiSe17,C2/m,26,2,9,1,17,TiU8Se17,90.0,-10.641099
mp-1192831,Ti2FeSe4,P-3m1,28,2,3,1,4,FeTi2Se4,120.00000173148335,12.140291
mp-1192855,U8CoSe17,C2/m,26,2,9,1,17,CoU8Se17,90.0,-10.552052
mp-1192941,Nb8PtSe20,C2/m,29,2,9,1,20,Nb8PtSe20,90.0,-18.946837
mp-1193543,Nb4NiSe8,P6_3/mmc,26,2,5,1,8,Nb4NiSe8,120.00000955245497,12.628141
mp-1193584,U8FeSe17,C2/m,26,2,9,1,17,FeU8Se17,90.0,-10.619673
mp-1193638,Nb4FeSe8,P6_3/mmc,26,2,5,1,8,FeNb4Se8,120.0000021154751,12.953474
mp-1193800,Hf9Re4Se,P6_3/mmc,28,2,13,1,1,Hf9Re4Se,119.99999778918219,8.616004
mp-1194253,Hf9W4Se,P6_3/mmc,28,2,13,1,1,Hf9W4Se,120.00000253304982,8.656216
mp-1194359,U8MnSe17,C2/m,26,2,9,1,17,MnU8Se17,90.0,-10.656583
mp-1195333,Nd2ZrSe5,Pnma,32,2,3,1,5,Nd2ZrSe5,90.0,12.181868
mp-1196235,Sm2USe5,Pnma,32,2,3,1,5,Sm2USe5,90.0,12.380181
mp-1197091,Ta4NiTe4,Pbam,36,2,5,1,4,NiTa4Te4,90.0,18.658014
mp-1197516,La2HfSe5,Pnma,32,2,3,1,5,HfLa2Se5,90.0,12.315802
mp-1197597,Ta4CrTe4,Pbam,36,2,5,1,4,CrTa4Te4,90.0,18.777723
mp-1198610,Nb4FeTe4,Pbam,36,2,5,1,4,FeNb4Te4,90.0,18.469974
mp-1198974,La2ThSe5,Pnma,32,2,3,1,5,La2ThSe5,90.0,12.610008
mp-1199549,Ta4CoTe4,Pbam,36,2,5,1,4,CoTa4Te4,90.0,18.458264
mp-1200071,Gd2ZrSe5,Pnma,32,2,3,1,5,Gd2ZrSe5,90.0,12.184363
mp-1200172,Pr2USe5,Pnma,32,2,3,1,5,Pr2USe5,90.0,12.461253
mp-1201001,Y5(NiTe)2,Pnma,36,2,6,1,1,NiY5Te,90.0,15.812051
mp-1201577,Nd2USe5,Pnma,32,2,3,1,5,Nd2USe5,90.0,12.425819
mp-1201635,Tb2ZrSe5,Pnma,32,2,3,1,5,Tb2ZrSe5,90.0,12.195301
mp-1203241,Sc6Te2Pd,Pnma,36,2,7,1,2,PdSc6Te2,90.0,20.403497
mp-1205898,Sc6Te2Ru,P-62m,9,2,7,1,2,RuSc6Te2,120.00000553637129,3.850045
mp-1205985,Zr6Te2Pt,P-62m,9,2,7,1,2,PtZr6Te2,119.99999976990024,3.789577
mp-1206192,Y7(TeAu)2,Imm2,11,2,8,1,1,AuY7Te,90.0,15.706918
mp-1206500,Sc6MnTe2,P-62m,9,2,7,1,2,MnSc6Te2,119.99999680709743,3.873788
mp-1206619,Dy7(TePt)2,Imm2,11,2,8,1,1,Dy7PtTe,90.0,15.724498
mp-1206893,Sc6Te2Ir,P-62m,9,2,7,1,2,IrSc6Te2,119.99999359775629,3.818246
mp-1207773,Y5(NiTe)2,Cmcm,18,2,6,1,1,NiY5Te,90.0,15.035165
mp-1207784,Y5(CoTe)2,Cmcm,18,2,6,1,1,CoY5Te,90.0,15.021069
mp-1208241,Ti4FeSe8,C2/m,13,2,5,1,8,FeTi4Se8,90.0,-6.155033
mp-1208265,Ti2CrSe4,C2/m,7,2,3,1,4,CrTi2Se4,90.0,-5.649343
mp-1208377,Ta4CrSe8,P6_3/mmc,26,2,5,1,8,CrTa4Se8,119.99999200306804,12.674745
mp-1208475,Ta2Ni3Te5,Pnma,40,2,5,1,5,Ni3Ta2Te5,90.0,17.80159
mp-1209096,Sc6CuTe2,Pnma,36,2,7,1,2,CuSc6Te2,90.0,20.100274
mp-1209978,Nb4VSe8,P6_3/mmc,26,2,5,1,8,Nb4VSe8,120.00000393781933,12.884958
mp-1212830,Dy7(TePd)2,Imm2,11,2,8,1,1,Dy7PdTe,90.0,15.798509
mp-1212900,Cu2Pd3Se4,P2_1/c,18,2,5,1,4,Cu2Pd3Se4,90.0,-5.688487
mp-1213635,Cu2(ReSe2)3,C2/c,44,2,3,1,2,Cu2ReSe2,90.0,-12.157984
mp-1215227,ZrTaTe4,P-3m1,6,2,2,1,4,TaZrTe4,119.99998689397597,14.508207
mp-1215397,Zr4FeSe8,C2/m,13,2,5,1,8,FeZr4Se8,90.0,-6.517231
mp-1215406,ZnCdTe2,R3m,4,2,2,1,2,CdZnTe2,120.00001104891473,22.199713
mp-1215427,ZnCdSe2,Fm-3m,4,2,2,1,2,CdZnSe2,90.0,6.942957
mp-1215466,ZnHgSe2,R3m,4,2,2,1,2,HgZnSe2,120.00001019157509,20.893899
mp-1215476,ZnHgTe2,R3m,4,2,2,1,2,HgZnTe2,120.00000839458089,22.240915
mp-1215486,ZnCdSe2,R3m,4,2,2,1,2,CdZnSe2,119.99999330315937,20.750507
mp-1215513,Zn2TeSe,R3m,4,1,2,2,2,Zn2SeTe,120.0000124629273,20.643915
mp-1215583,Zn4CoSe5,Cm,10,2,5,1,5,CoZn4Se5,90.0,-8.598135
mp-1215652,Zn4CdSe5,R3m,10,2,5,1,5,CdZn4Se5,119.99999288812242,50.865794
mp-1215660,ZnHg4Te5,R3m,10,2,5,1,5,Hg4ZnTe5,120.00000403549046,56.94381
mp-1215832,YUTe6,Amm2,8,2,2,1,6,UYTe6,90.0,4.37496
mp-1215907,YAgTe2,P3m1,4,2,2,1,2,AgYTe2,119.99999267508564,7.314602
mp-1216202,Y(CuSe)3,R-3,14,2,2,1,1,CuYSe,120.00000083040827,19.899733
mp-1216225,Y(CuTe)3,R-3,14,2,2,1,1,CuYTe,119.99999662792857,20.897173
mp-1216577,V2CrTe4,Cm,7,2,3,1,4,CrV2Te4,90.0,-6.147493
mp-1216600,V(CrTe2)2,Cm,7,2,2,1,2,CrVTe2,90.0,-6.140105
mp-1216743,V2FeTe4,Cm,7,2,3,1,4,FeV2Te4,90.0,-5.955639
mp-1216826,V(FeSe2)2,Cm,7,2,2,1,2,FeVSe2,90.0,-5.484485
mp-1216975,TiCr3Te4,C2/m,8,2,4,1,4,Cr3TiTe4,90.0,-6.215766
mp-1216980,U4CuTe12,Cm,17,2,5,1,12,CuU4Te12,90.0,-10.393439
mp-1217132,Ti2VTe4,Cm,7,2,3,1,4,Ti2VTe4,90.0,-6.137771
mp-1217137,Ti2CrTe4,Cm,7,2,3,1,4,CrTi2Te4,90.0,-6.188842
mp-1217146,Ti2VSe4,Cm,7,2,3,1,4,Ti2VSe4,90.0,-5.693089
mp-1217179,Ti4CrTe8,C2/m,13,2,5,1,8,CrTi4Te8,90.0,-6.612854
mp-1217213,Ti5CoSe10,P-1,16,2,6,1,10,CoTi5Se10,90.01086801882708,7.650709
mp-1217257,TePtSe,P3m1,3,1,1,2,2,PtSeTe,120.00001023418308,5.295423
mp-1217262,ThUSe2,P4/mmm,4,2,2,1,2,ThUSe2,90.0,5.865718
mp-1217263,TePdSe,P3m1,3,1,1,2,2,PdSeTe,120.00000199222904,5.10918
mp-1217314,TeMo2Se3,P3m1,6,1,2,2,4,Mo2Se3Te,119.99999887632424,14.590427
mp-1217371,Te3Mo2Se,P3m1,6,1,2,2,4,Mo2SeTe3,119.99998964281266,15.095058
mp-1217383,Te8Pd5Se2,Cm,15,1,5,2,10,Pd5Se2Te8,90.47864685513574,17.620172
mp-1217418,Te4Mo2Ru,P1,14,2,3,1,4,Mo2RuTe4,93.86092350502044,7.154276
mp-1217433,TbUTe4,Imm2,6,2,2,1,4,TbUTe4,90.0,14.187156
mp-1217440,Te16(Mo3Ru)3,P1,28,2,4,1,16,Mo3RuTe16,95.26270760760978,10.346975
mp-1217457,Th4UTe5,P4/mmm,10,2,5,1,5,Th4UTe5,90.0,19.230015
mp-1217458,TbUTe6,Amm2,8,2,2,1,6,TbUTe6,90.0,4.388837
mp-1217533,TbUTe3,Pnma,20,2,2,1,3,TbUTe3,90.0,12.111346
mp-1217648,U2(Mo3Se4)5,P-1,74,2,5,1,4,Mo3U2Se4,90.96099340700495,13.809291
mp-1217821,TaWSe4,P-6m2,6,2,2,1,4,TaWSe4,119.99999176671291,13.575497
mp-1217851,Tb(CuTe)3,R-3,14,2,2,1,1,CuTbTe,120.00000010608876,20.963332
mp-1217922,TaReSe4,P-6m2,6,2,2,1,4,ReTaSe4,120.00001574091881,12.922012
mp-1217942,TaNbTe4,P1,18,2,2,1,4,NbTaTe4,103.47998686010214,8.893762
mp-1218097,Ta4MoSe10,R3m,15,2,5,1,10,MoTa4Se10,120.000010606619,101.764288
mp-1218111,Ta4Fe5Te12,Pm,21,2,9,1,12,Fe5Ta4Te12,90.0,-19.082367
mp-1218913,SmYSe2,R-3m,4,2,2,1,2,SmYSe2,119.99999494123755,20.530324
mp-1218995,SmGdSe2,R-3m,4,2,2,1,2,GdSmSe2,120.00001016391388,20.526702
mp-1219049,SmEuSe2,R-3m,4,2,2,1,2,EuSmSe2,120.00000476978353,20.875691
mp-1219132,Re2MoSe4,P1,14,2,3,1,4,MoRe2Se4,93.56037054902798,6.708926
mp-1219145,Re(Te2Mo)2,P1,14,2,2,1,2,MoReTe2,92.81209317150775,7.150136
mp-1219189,Sm(CuTe)3,R-3,14,2,2,1,1,CuSmTe,119.99999758475575,21.328355
mp-1219312,ScCuSe2,P3m1,4,2,2,1,2,CuScSe2,120.00001441221731,6.292052
mp-1219332,Sm3CuSe6,Pca2_1,40,2,4,1,6,CuSm3Se6,90.0,17.285523
mp-1219401,Sm2UTe5,Pmm2,16,2,3,1,5,Sm2UTe5,90.0,26.735525
mp-1219426,Sc8CuTe3,Pm,36,2,9,1,3,CuSc8Te3,90.0,-20.204603
mp-1219580,Re9Mo3Se16,P1,28,2,12,1,16,Mo3Re9Se16,93.53777880714289,13.40397
mp-1219811,PrUTe6,Amm2,8,2,2,1,6,PrUTe6,90.0,4.403412
mp-1220033,Pr2UTe5,C2,16,2,3,1,5,Pr2UTe5,90.0,-8.902718
mp-1220035,NiTeSe,P3m1,3,1,1,2,2,NiSeTe,120.00001593250644,5.054423
mp-1220110,Ni(Mo3Se4)2,P1,15,2,4,1,4,Mo3NiSe4,93.15343135421384,6.825536
mp-1220117,NdUTe6,Amm2,8,2,2,1,6,NdUTe6,90.0,4.391633
mp-1220151,Ni(Te4Mo3)2,P1,15,2,4,1,4,Mo3NiTe4,90.04769132124945,7.202995
mp-1220367,NbWSe4,P-6m2,6,2,2,1,4,NbWSe4,119.9999972206682,13.460515
mp-1220412,NbCuSe2,P6_3mc,8,2,2,1,2,CuNbSe2,120.00001273034242,13.922326
mp-1220427,Nb6AgSe8,P-3,15,2,7,1,8,AgNb6Se8,120.00000235160874,3.484524
mp-1220443,NbMoSe4,P-6m2,12,2,2,1,4,MoNbSe4,120.00001206423302,13.364423
mp-1220470,Nb6ZnTe8,P-3,15,2,7,1,8,Nb6ZnTe8,120.00000361201806,3.664088
mp-1220503,Nb3WSe8,Cm,12,2,4,1,8,Nb3WSe8,90.0,-11.828121
mp-1220509,Nd2CuTe4,P2_1,14,2,3,1,4,CuNd2Te4,90.0,-7.684419
mp-1220592,Nb6Pd2Se15,P-1,46,2,8,1,15,Nb6Pd2Se15,75.76111778356207,15.359407
mp-1220640,Nd2UTe5,Pmm2,16,2,3,1,5,Nd2UTe5,90.0,26.891252
mp-1220663,Nb3MoSe8,Pm,12,2,4,1,8,MoNb3Se8,90.0,-13.45664
mp-1220676,Nb3IrSe8,C2/m,12,2,4,1,8,IrNb3Se8,90.0,-6.832897
mp-1220695,Nb2CuTe4,Pm,7,2,3,1,4,CuNb2Te4,90.0,-7.011772
mp-1220701,Nb3(IrSe5)2,P-1,15,2,4,1,5,IrNb3Se5,90.18652687166097,8.038062
mp-1220711,Nb3FeSe10,Pm,14,2,4,1,10,FeNb3Se10,90.0,-9.388383
mp-1220761,Nb12ZnSe16,P-1,29,2,13,1,16,Nb12ZnSe16,90.04393950473587,8.820989
mp-1220914,Nb2Ni5Te6,P-1,26,2,7,1,6,Nb2Ni5Te6,116.60027285403957,-9.654778
mp-1221364,MnNiTe2,P-3m1,8,2,2,1,2,MnNiTe2,119.99999004576274,5.765945
mp-1221402,MoWSe4,P-6m2,6,2,2,1,4,MoWSe4,119.9999934167152,14.32333
mp-1221497,MnZnTe2,P-4m2,4,2,2,1,2,MnZnTe2,90.0,6.262016
mp-1221499,Mo2RuSe4,P-1,14,2,3,1,4,Mo2RuSe4,93.69491835815803,6.819394
mp-1221500,MnZnSe2,R3m,4,2,2,1,2,MnZnSe2,120.00000736260368,20.156518
mp-1221503,MnZnSe2,P3m1,4,2,2,1,2,MnZnSe2,120.00000841052315,6.737047
mp-1221505,MnZnTe2,R3m,4,2,2,1,2,MnZnTe2,119.99999844061405,21.669041
mp-1221515,MnZn4Se5,Cm,10,2,5,1,5,MnZn4Se5,90.0,-8.707105
mp-1221521,MnZnTe4,P2_1/c,12,2,2,1,4,MnZnTe4,90.0,-6.906642
mp-1221523,MnZnSe4,P2_1/c,12,2,2,1,4,MnZnSe4,90.0,-6.391194
mp-1221591,MnHg2Te3,P3m1,6,2,3,1,3,Hg2MnTe3,120.00000416129201,11.271573
mp-1221638,MnCr3Te4,P2/m,8,2,4,1,4,Cr3MnTe4,90.0,-7.178466
mp-1221650,MnCdTe2,R3m,4,2,2,1,2,CdMnTe2,120.00000048835803,22.316936
mp-1221664,MnCd2Te3,P3m1,6,2,3,1,3,Cd2MnTe3,120.00000296866037,11.249267
mp-1221667,MnCd3Te4,Pmm2,8,2,4,1,4,Cd3MnTe4,90.0,9.292051
mp-1221676,MnCdTe2,P4/mmm,4,2,2,1,2,CdMnTe2,90.0,6.01427
mp-1221682,MnCoSe2,R-3m,4,2,2,1,2,CoMnSe2,119.99999440352666,17.295417
mp-1221692,MnCuSe4,P2_1/c,12,2,2,1,4,CuMnSe4,90.0,-6.257152
mp-1221743,Mn3CdTe4,R3m,8,2,4,1,4,CdMn3Te4,119.99999883002165,44.39585
mp-1221754,MnCoSe2,P-3m1,8,2,2,1,2,CoMnSe2,119.9999944335903,5.306118
mp-1221758,Mn3Te2Se,Immm,6,1,3,2,3,Mn3SeTe2,90.0,12.026461
mp-1221774,MnCrTe2,P-3m1,8,2,2,1,2,CrMnTe2,120.00001454294122,5.900384
mp-1221782,Mn4VSe5,R-3m,10,2,5,1,5,Mn4VSe5,120.00000467033145,46.827584
mp-1221790,Mn2TeSe,R-3m,4,1,2,2,2,Mn2SeTe,119.9999909640589,19.436874
mp-1221798,Mn3CdTe4,P4/mmm,8,2,4,1,4,CdMn3Te4,90.0,11.927832
mp-1221834,MnCr3Te4,C2/m,8,2,4,1,4,Cr3MnTe4,90.0,-6.179136
mp-1221890,Mn2CdTe3,P-3m1,6,2,3,1,3,CdMn2Te3,120.00000499781639,10.46425
mp-1221907,Mn3CrTe4,P-3m1,8,2,4,1,4,CrMn3Te4,119.99998808688208,12.061151
mp-1222020,Mn(CuSe)2,F-43m,20,2,2,1,1,CuMnSe,90.0,11.424045
mp-1222078,Mn(CuTe)2,F-43m,20,2,2,1,1,CuMnTe,90.0,12.09245
mp-1222176,Mn4NiSe5,Immm,10,2,5,1,5,Mn4NiSe5,90.0,20.487215
mp-1222839,LaUTe6,Amm2,8,2,2,1,6,LaUTe6,90.0,4.424176
mp-1223195,La2UTe5,C2,16,2,3,1,5,La2UTe5,90.0,-8.977151
mp-1223340,La2CuTe4,P2_1,14,2,3,1,4,CuLa2Te4,90.0,-7.747122
mp-1223922,Hg2TeSe,R-3m,4,1,2,2,2,Hg2SeTe,120.00000507491637,20.7182
mp-1223932,Hg2TeSe,R3m,4,1,2,2,2,Hg2SeTe,120.00001279091384,22.371998
mp-1224218,HfTiSe4,P2/m,6,2,2,1,4,HfTiSe4,90.0,-6.574357
mp-1224271,HfTeSe,P3m1,3,1,1,2,2,HfSeTe,119.9999946483667,6.735786
mp-1224556,Hf3TiTe20,Amm2,24,2,4,1,20,Hf3TiTe20,90.0,27.463541
mp-1224581,GdCu5Se4,C2/m,10,2,6,1,4,Cu5GdSe4,90.0,-6.185515
mp-1224716,Fe2CoSe4,Cm,7,2,3,1,4,CoFe2Se4,90.0,-5.398485
mp-1224764,GdCu5Te4,C2/m,10,2,6,1,4,Cu5GdTe4,90.0,-6.620794
mp-1224910,FeNiTe4,P2_1/c,12,2,2,1,4,FeNiTe4,90.0,-6.335462
mp-1224955,FeCoTe2,P-3m1,4,2,2,1,2,CoFeTe2,120.00000061550811,5.354908
mp-1224961,FeCuTe2,P-4m2,4,2,2,1,2,CuFeTe2,90.0,6.305539
mp-1224966,FeCoSe2,P-3m1,4,2,2,1,2,CoFeSe2,120.0000185164124,5.237414
mp-1224990,Fe4Te3Se,Pmm2,8,1,4,2,4,Fe4SeTe3,90.0,7.288261
mp-1224997,FeAgTe2,P-3m1,4,2,2,1,2,AgFeTe2,119.99999565573906,5.909637
mp-1225000,Fe4Te3Se,P4mm,8,1,4,2,4,Fe4SeTe3,90.0,13.044459
mp-1225110,DyUTe6,Amm2,8,2,2,1,6,DyUTe6,90.0,4.382418
mp-1225136,Fe2TeSe,P4mm,4,1,2,2,2,Fe2SeTe,90.0,5.937717
mp-1225243,Fe4NiSe10,P2/m,30,2,5,1,10,Fe4NiSe10,90.0,-29.027627
mp-1225290,Fe(Mo3Se4)2,P1,15,2,4,1,4,FeMo3Se4,93.87402556600341,6.856858
mp-1225301,DyAgTe2,P3m1,4,2,2,1,2,AgDyTe2,119.99999651895065,7.341981
mp-1225340,Eu2CuTe4,P-4m2,7,2,3,1,4,CuEu2Te4,90.0,10.102384
mp-1225351,Dy4MnSe7,Cm,12,2,5,1,7,Dy4MnSe7,90.0,-11.634666
mp-1225384,Dy4CrSe7,Cm,12,2,5,1,7,CrDy4Se7,90.0,-11.511149
mp-1225395,Dy(CuTe)3,R-3,14,2,2,1,1,CuDyTe,119.99999198714947,21.008863
mp-1225573,DyUTe4,Imm2,6,2,2,1,4,DyUTe4,90.0,14.120629
mp-1225646,Dy3CuSe6,Pca2_1,40,2,4,1,6,CuDy3Se6,90.0,17.081187
mp-1225652,CuAgTe,F-43m,3,2,2,1,1,AgCuTe,90.0,6.486389
mp-1225744,CuTeSe,P2_13,12,1,1,2,2,CuSeTe,90.0,6.400343
mp-1226017,CoNiTe2,P-3m1,4,2,2,1,2,CoNiTe2,120.00000617888536,5.284555
mp-1226039,CoNiTe4,P2_1/c,12,2,2,1,4,CoNiTe4,90.0,-6.357829
mp-1226048,CoNiTe4,P2/m,6,2,2,1,4,CoNiTe4,90.0,-6.662636
mp-1226054,CoNiTe4,C2/m,6,2,2,1,4,CoNiTe4,73.48461190095928,5.662245
mp-1226163,La2CeTe4,I-42d,14,2,3,1,4,CeLa2Te4,90.0,9.61667
mp-1226252,Cr4Te3Se,P-6m2,8,1,4,2,4,Cr4SeTe3,120.00000696780947,12.58397
mp-1226320,Cr2TeSe,P-6m2,8,1,2,2,2,Cr2SeTe,90.0,6.337775
mp-1226512,Co(NiSe2)2,Cm,7,2,2,1,2,CoNiSe2,90.0,-5.3331
mp-1226586,Co2Ni2Te5,P-1,18,2,4,1,5,Co2Ni2Te5,61.413109367278906,9.149758
mp-1226688,Gd3Cu2Te7,Ama2,24,2,5,1,7,Cu2Gd3Te7,90.0,6.079392
mp-1226731,CdHg4Se5,I-4m2,10,2,5,1,5,CdHg4Se5,90.0,31.298097
mp-1226732,Ce2TeSe,P4/mmm,4,1,2,2,2,Ce2SeTe,90.0,6.133619
mp-1226733,CdHgSe2,R3m,4,2,2,1,2,CdHgSe2,119.99999875122728,21.614391
mp-1226741,CdHgTe2,R3m,4,2,2,1,2,CdHgTe2,119.99999225570083,23.02231
mp-1226756,CdHg4Se5,R-3m,10,2,5,1,5,CdHg4Se5,120.00000542185754,50.280444
mp-1226774,CeUTe6,Amm2,8,2,2,1,6,CeUTe6,90.0,4.401424
mp-1226794,CdHg4Te5,Immm,10,2,5,1,5,CdHg4Te5,90.0,21.98367
